18, 20, 21, 35, 37
2, 4, 5, 25, 29
10, 14, 27, 36, 38
15, 25, 29, 35, 36
3, 11, 21, 23, 37
4, 15, 21, 28, 30
8, 12, 23, 24, 32
3, 7, 24, 34, 35
15, 18, 21, 28, 32
9, 14, 17, 30, 35
10, 28, 29, 30, 31
12, 13, 21, 27, 29
12, 16, 17, 19, 33
17, 28, 33, 34, 37
3, 14, 19, 29, 33
8, 9, 15, 27, 34
8, 26, 29, 30, 37
5, 25, 29, 34, 40
3, 12, 31, 38, 39
20, 30, 37, 38, 39
1, 6, 12, 20, 34
8, 12, 18, 21, 33
3, 6, 7, 10, 30
19, 27, 31, 32, 36
8, 12, 18, 22, 33
3, 5, 15, 21, 24
17, 20, 21, 28, 30
8, 15, 21, 27, 40
3, 7, 8, 30, 40
6, 19, 20, 27, 40
5, 6, 7, 12, 22
11, 16, 20, 22, 36
6, 15, 29, 39, 40
4, 17, 28, 29, 33
8, 13, 19, 27, 35
4, 18, 23, 33, 37
5, 9, 16, 21, 23
2, 4, 27, 36, 38
8, 27, 31, 34, 39
2, 4, 18, 37, 40
8, 9, 11, 20, 23
14, 17, 23, 26, 27
1, 12, 21, 28, 34
6, 9, 16, 21, 35
3, 12, 18, 21, 35
12, 14, 21, 29, 40
3, 8, 24, 28, 39
1, 26, 31, 32, 35
11, 23, 29, 32, 36
6, 19, 31, 36, 40
24, 25, 33, 35, 40
4, 7, 18, 35, 40
13, 15, 23, 27, 29
2, 6, 12, 14, 26
5, 18, 23, 32, 40
4, 11, 14, 17, 28
5, 12, 15, 22, 28
7, 8, 27, 31, 36
5, 7, 28, 31, 34
14, 15, 16, 22, 28
4, 17, 20, 22, 38
5, 16, 27, 33, 40
10, 12, 15, 19, 40
12, 22, 31, 32, 40
9, 10, 15, 25, 32
2, 3, 12, 16, 21
4, 6, 31, 37, 38
16, 17, 27, 30, 35
2, 17, 18, 28, 31
10, 15, 36, 39, 40
9, 10, 19, 20, 37
8, 9, 16, 19, 30
1, 10, 16, 22, 30
6, 11, 13, 20, 32
11, 13, 21, 27, 40
4, 8, 12, 27, 32
6, 9, 12, 25, 29
20, 22, 25, 34, 39
1, 2, 11, 13, 30
7, 11, 21, 22, 26
8, 20, 23, 27, 36
6, 19, 26, 35, 37
13, 17, 20, 32, 37
4, 12, 16, 32, 39
2, 7, 11, 27, 30
9, 14, 18, 35, 38
8, 13, 23, 31, 35
20, 23, 24, 26, 33
1, 7, 24, 32, 37
5, 21, 22, 37, 38
2, 15, 16, 19, 40
1, 6, 12, 24, 30
7, 14, 23, 27, 37
1, 18, 25, 30, 38
2, 7, 18, 26, 35
16, 22, 25, 33, 37
1, 5, 12, 30, 32
12, 15, 28, 35, 37
3, 13, 20, 30, 35
6, 7, 27, 32, 35
12, 13, 26, 32, 34
2, 12, 16, 21, 37
1, 8, 10, 22, 26
10, 13, 25, 27, 35
3, 7, 25, 29, 36
10, 24, 25, 28, 34
11, 13, 24, 32, 39
13, 27, 31, 37, 38
2, 13, 16, 21, 40
13, 16, 26, 29, 40
5, 7, 14, 29, 30
1, 9, 11, 15, 22
2, 17, 27, 31, 39
1, 4, 21, 30, 39
8, 18, 22, 29, 33
2, 8, 25, 36, 40
7, 19, 25, 34, 40
4, 15, 21, 25, 26
10, 19, 35, 39, 40
9, 17, 18, 31, 38
8, 11, 27, 37, 39
5, 6, 24, 26, 40
1, 8, 23, 32, 37
4, 5, 7, 29, 31
8, 20, 22, 31, 34
3, 29, 32, 35, 40
2, 6, 20, 28, 30
4, 12, 21, 33, 39
6, 8, 13, 29, 38
1, 2, 7, 30, 38
10, 12, 13, 20, 36
14, 18, 26, 29, 40
9, 10, 14, 29, 39
9, 12, 18, 26, 33
6, 15, 27, 31, 32
17, 23, 25, 26, 33
4, 9, 13, 31, 38
3, 6, 13, 25, 26
8, 15, 17, 22, 31
7, 14, 23, 29, 33
13, 15, 20, 22, 40
1, 4, 7, 26, 32
1, 3, 9, 14, 35
5, 23, 32, 33, 40
2, 9, 15, 18, 36
2, 14, 26, 38, 39
2, 15, 19, 29, 31
5, 14, 18, 19, 24
3, 12, 13, 15, 27
7, 16, 22, 36, 40
2, 5, 17, 32, 39
4, 17, 19, 21, 25
11, 12, 14, 18, 28
5, 8, 31, 35, 36
5, 6, 24, 27, 39
8, 18, 19, 26, 28
7, 8, 19, 23, 34
32, 33, 35, 36, 37
10, 13, 21, 23, 30
8, 25, 28, 33, 35
7, 12, 21, 27, 32
6, 12, 13, 29, 40
13, 29, 36, 38, 40
13, 25, 29, 33, 40
12, 21, 29, 31, 38
3, 12, 15, 23, 29
10, 16, 21, 29, 38
1, 3, 15, 19, 27
4, 11, 18, 24, 39
3, 6, 8, 27, 35
3, 6, 13, 18, 22
1, 2, 7, 21, 34
1, 15, 26, 27, 36
1, 8, 9, 25, 35
6, 9, 10, 13, 31
4, 18, 19, 23, 27
6, 21, 25, 28, 40
16, 31, 36, 39, 40
16, 27, 32, 34, 36
5, 10, 13, 25, 27
14, 29, 33, 35, 40
4, 17, 20, 39, 40
12, 27, 28, 35, 36
2, 11, 15, 32, 38
2, 3, 4, 19, 38
3, 18, 20, 23, 34
5, 17, 18, 22, 28
20, 23, 24, 31, 38
18, 27, 29, 30, 34
6, 11, 15, 23, 40
1, 6, 36, 39, 40
9, 29, 32, 36, 38
9, 17, 20, 29, 38
5, 13, 18, 20, 35
12, 23, 29, 30, 38
10, 11, 28, 30, 31
3, 6, 9, 19, 26
2, 7, 18, 20, 38
4, 21, 24, 34, 35
7, 9, 24, 29, 39
3, 4, 12, 21, 40
8, 16, 22, 30, 37
12, 17, 19, 32, 33
9, 19, 29, 33, 40
19, 20, 21, 27, 31
1, 6, 10, 18, 22
3, 10, 15, 34, 39
6, 9, 16, 25, 40
11, 18, 22, 28, 31
3, 4, 8, 13, 15
4, 23, 35, 36, 38
12, 20, 32, 33, 35
12, 21, 25, 28, 32
1, 6, 16, 18, 26
2, 9, 14, 23, 24
1, 4, 7, 26, 34
13, 14, 28, 35, 40
5, 13, 16, 25, 27
8, 13, 28, 29, 32
4, 9, 10, 28, 36
21, 26, 30, 37, 39
13, 20, 22, 23, 29
3, 12, 16, 25, 27
4, 22, 26, 31, 40
11, 22, 23, 37, 38
